timestamp_utc,gpu_index,gpu_name,memory_used_mib,memory_total_mib,utilization_gpu_percent,temperature_c,power_draw_w
2026-09-15T12:16:53.082264Z,2,NVIDIA L20Z,69848,81559,1,37,122.67
2026-09-15T12:16:53.082264Z,3,NVIDIA L20Z,69208,81559,1,35,122.69
2026-09-15T12:16:53.082264Z,4,NVIDIA L20Z,71710,81559,91,48,415.98
2026-09-15T12:16:53.082264Z,5,NVIDIA L20Z,71070,81559,34,54,467.72
2026-09-15T12:16:53.082264Z,6,NVIDIA L20Z,35180,81559,0,34,119.93
2026-09-15T12:16:53.082264Z,7,NVIDIA L20Z,35180,81559,0,36,114.91
2026-09-15T12:16:58.229676Z,0,NVIDIA L20Z,68096,81559,0,40,123.35
2026-09-15T12:16:58.229676Z,1,NVIDIA L20Z,68547,81559,4,43,307.99
2026-09-15T12:16:58.229676Z,2,NVIDIA L20Z,70106,81559,41,38,140.81
2026-09-15T12:16:58.229676Z,3,NVIDIA L20Z,69466,81559,73,36,140.55
2026-09-15T12:16:58.229676Z,4,NVIDIA L20Z,71710,81559,50,48,370.31
2026-09-15T12:16:58.229676Z,5,NVIDIA L20Z,71070,81559,92,57,495.04
2026-09-15T12:16:58.229676Z,6,NVIDIA L20Z,35180,81559,0,34,119.76
2026-09-15T12:16:58.229676Z,7,NVIDIA L20Z,35180,81559,0,36,115.12
2026-09-15T12:17:03.445732Z,0,NVIDIA L20Z,68096,81559,0,40,123.38
2026-09-15T12:17:03.445732Z,1,NVIDIA L20Z,68020,81559,100,52,421.76
2026-09-15T12:17:03.445732Z,2,NVIDIA L20Z,70106,81559,0,37,141.66
2026-09-15T12:17:03.445732Z,3,NVIDIA L20Z,69466,81559,0,35,143.64
2026-09-15T12:17:03.445732Z,4,NVIDIA L20Z,71710,81559,38,47,361.29
2026-09-15T12:17:03.445732Z,5,NVIDIA L20Z,71070,81559,80,58,478.29
2026-09-15T12:17:03.445732Z,6,NVIDIA L20Z,35180,81559,0,34,119.63
2026-09-15T12:17:03.445732Z,7,NVIDIA L20Z,35180,81559,0,36,115.18
2026-09-15T12:17:08.616740Z,0,NVIDIA L20Z,68096,81559,0,40,123.32
2026-09-15T12:17:08.616740Z,1,NVIDIA L20Z,68020,81559,55,44,345.98
2026-09-15T12:17:08.616740Z,2,NVIDIA L20Z,70654,81559,0,37,123.30
2026-09-15T12:17:08.616740Z,3,NVIDIA L20Z,70014,81559,0,35,124.38
2026-09-15T12:17:08.616740Z,4,NVIDIA L20Z,71710,81559,35,47,354.36
2026-09-15T12:17:08.616740Z,5,NVIDIA L20Z,71070,81559,92,59,505.46
2026-09-15T12:17:08.616740Z,6,NVIDIA L20Z,35180,81559,0,35,124.12
2026-09-15T12:17:08.616740Z,7,NVIDIA L20Z,35180,81559,0,36,119.47
2026-09-15T12:17:13.774518Z,0,NVIDIA L20Z,643,81559,0,40,123.29
2026-09-15T12:17:13.774518Z,1,NVIDIA L20Z,68020,81559,66,45,354.03
2026-09-15T12:17:13.774518Z,2,NVIDIA L20Z,70654,81559,0,37,123.24
2026-09-15T12:17:13.774518Z,3,NVIDIA L20Z,70014,81559,0,35,124.25
2026-09-15T12:17:13.774518Z,4,NVIDIA L20Z,71710,81559,42,48,378.55
2026-09-15T12:17:13.774518Z,5,NVIDIA L20Z,71070,81559,74,61,506.22
2026-09-15T12:17:13.774518Z,6,NVIDIA L20Z,35180,81559,0,35,123.91
2026-09-15T12:17:13.774518Z,7,NVIDIA L20Z,35180,81559,0,36,119.40
2026-09-15T12:17:18.936135Z,0,NVIDIA L20Z,4,81559,0,39,71.00
2026-09-15T12:17:18.936135Z,1,NVIDIA L20Z,68020,81559,100,49,415.49
2026-09-15T12:17:18.936135Z,2,NVIDIA L20Z,70654,81559,0,37,123.24
2026-09-15T12:17:18.936135Z,3,NVIDIA L20Z,70014,81559,0,35,124.21
2026-09-15T12:17:18.936135Z,4,NVIDIA L20Z,71710,81559,40,48,370.54
2026-09-15T12:17:18.936135Z,5,NVIDIA L20Z,71070,81559,46,58,415.27
2026-09-15T12:17:18.936135Z,6,NVIDIA L20Z,35180,81559,0,35,124.13
2026-09-15T12:17:18.936135Z,7,NVIDIA L20Z,35180,81559,0,36,119.47
2026-09-15T12:17:24.105249Z,0,NVIDIA L20Z,4,81559,0,38,70.96
2026-09-15T12:17:24.105249Z,1,NVIDIA L20Z,68020,81559,21,42,279.80
2026-09-15T12:17:24.105249Z,2,NVIDIA L20Z,70654,81559,0,37,123.18
2026-09-15T12:17:24.105249Z,3,NVIDIA L20Z,70014,81559,0,35,124.29
2026-09-15T12:17:24.105249Z,4,NVIDIA L20Z,71710,81559,92,49,475.16
2026-09-15T12:17:24.105249Z,5,NVIDIA L20Z,71070,81559,92,58,483.95
2026-09-15T12:17:24.105249Z,6,NVIDIA L20Z,35180,81559,0,35,124.11
2026-09-15T12:17:24.105249Z,7,NVIDIA L20Z,35180,81559,0,36,119.39
2026-09-15T12:17:29.274255Z,0,NVIDIA L20Z,4425,81559,91,54,549.19
2026-09-15T12:17:29.274255Z,1,NVIDIA L20Z,68020,81559,66,44,378.17
2026-09-15T12:17:29.274255Z,2,NVIDIA L20Z,70662,81559,74,42,188.44
2026-09-15T12:17:29.274255Z,3,NVIDIA L20Z,70022,81559,35,39,190.76
2026-09-15T12:17:29.274255Z,4,NVIDIA L20Z,71978,81559,36,48,344.98
2026-09-15T12:17:29.274255Z,5,NVIDIA L20Z,71338,81559,76,61,501.19
2026-09-15T12:17:29.274255Z,6,NVIDIA L20Z,35180,81559,0,35,124.07
2026-09-15T12:17:29.274255Z,7,NVIDIA L20Z,35180,81559,0,37,119.35
2026-09-15T12:17:34.435010Z,0,NVIDIA L20Z,4997,81559,91,58,577.65
2026-09-15T12:17:34.435010Z,1,NVIDIA L20Z,68020,81559,75,45,365.05
2026-09-15T12:17:34.435010Z,2,NVIDIA L20Z,70662,81559,0,38,122.73
2026-09-15T12:17:34.435010Z,3,NVIDIA L20Z,70022,81559,0,35,123.26
2026-09-15T12:17:34.435010Z,4,NVIDIA L20Z,71978,81559,37,48,366.92
2026-09-15T12:17:34.435010Z,5,NVIDIA L20Z,71338,81559,59,60,454.49
2026-09-15T12:17:34.435010Z,6,NVIDIA L20Z,35180,81559,0,35,124.12
2026-09-15T12:17:34.435010Z,7,NVIDIA L20Z,35180,81559,0,36,119.39
2026-09-15T12:17:39.588568Z,0,NVIDIA L20Z,4997,81559,88,61,608.47
2026-09-15T12:17:39.588568Z,1,NVIDIA L20Z,68020,81559,87,46,388.51
2026-09-15T12:17:39.588568Z,2,NVIDIA L20Z,70662,81559,0,37,122.53
2026-09-15T12:17:39.588568Z,3,NVIDIA L20Z,70022,81559,0,35,123.03
2026-09-15T12:17:39.588568Z,4,NVIDIA L20Z,71978,81559,92,49,448.01
2026-09-15T12:17:39.588568Z,5,NVIDIA L20Z,71338,81559,93,58,451.85
2026-09-15T12:17:39.588568Z,6,NVIDIA L20Z,35180,81559,0,34,119.85
2026-09-15T12:17:39.588568Z,7,NVIDIA L20Z,35180,81559,0,36,115.11
2026-09-15T12:17:44.746244Z,0,NVIDIA L20Z,4,81559,0,45,102.13
2026-09-15T12:17:44.746244Z,1,NVIDIA L20Z,68020,81559,85,46,420.43
2026-09-15T12:17:44.746244Z,2,NVIDIA L20Z,70662,81559,0,37,122.38
2026-09-15T12:17:44.746244Z,3,NVIDIA L20Z,70022,81559,0,35,122.96
2026-09-15T12:17:44.746244Z,4,NVIDIA L20Z,71978,81559,94,50,379.08
2026-09-15T12:17:44.746244Z,5,NVIDIA L20Z,71338,81559,52,58,370.22
2026-09-15T12:17:44.746244Z,6,NVIDIA L20Z,35180,81559,0,34,119.84
2026-09-15T12:17:44.746244Z,7,NVIDIA L20Z,35180,81559,0,36,115.11
2026-09-15T12:17:49.897198Z,0,NVIDIA L20Z,4,81559,0,43,71.67
2026-09-15T12:17:49.897198Z,1,NVIDIA L20Z,68020,81559,44,47,329.11
2026-09-15T12:17:49.897198Z,2,NVIDIA L20Z,70662,81559,0,37,122.25
2026-09-15T12:17:49.897198Z,3,NVIDIA L20Z,70022,81559,0,35,122.83
2026-09-15T12:17:49.897198Z,4,NVIDIA L20Z,71978,81559,67,51,442.46
2026-09-15T12:17:49.897198Z,5,NVIDIA L20Z,71338,81559,59,59,344.59
2026-09-15T12:17:49.897198Z,6,NVIDIA L20Z,35180,81559,0,34,119.79
2026-09-15T12:17:49.897198Z,7,NVIDIA L20Z,35180,81559,0,36,114.96
2026-09-15T12:17:55.075841Z,0,NVIDIA L20Z,4,81559,0,42,71.88
2026-09-15T12:17:55.075841Z,1,NVIDIA L20Z,68022,81559,73,47,363.23
2026-09-15T12:17:55.075841Z,2,NVIDIA L20Z,71298,81559,77,44,355.86
2026-09-15T12:17:55.075841Z,3,NVIDIA L20Z,70658,81559,43,39,275.61
2026-09-15T12:17:55.075841Z,4,NVIDIA L20Z,72250,81559,48,52,446.57
2026-09-15T12:17:55.075841Z,5,NVIDIA L20Z,71610,81559,83,63,479.10
2026-09-15T12:17:55.075841Z,6,NVIDIA L20Z,35180,81559,0,34,119.75
2026-09-15T12:17:55.075841Z,7,NVIDIA L20Z,35180,81559,0,36,115.05
2026-09-15T12:18:00.242939Z,0,NVIDIA L20Z,2391,81559,3,44,156.38
2026-09-15T12:18:00.242939Z,1,NVIDIA L20Z,68022,81559,89,47,415.53
2026-09-15T12:18:00.242939Z,2,NVIDIA L20Z,71298,81559,88,45,307.62
2026-09-15T12:18:00.242939Z,3,NVIDIA L20Z,70658,81559,35,41,275.74
2026-09-15T12:18:00.242939Z,4,NVIDIA L20Z,72250,81559,62,50,389.12
2026-09-15T12:18:00.242939Z,5,NVIDIA L20Z,71610,81559,42,61,459.80
2026-09-15T12:18:00.242939Z,6,NVIDIA L20Z,35180,81559,0,34,119.86
2026-09-15T12:18:00.242939Z,7,NVIDIA L20Z,35180,81559,0,36,115.16
2026-09-15T12:18:05.419088Z,0,NVIDIA L20Z,6549,81559,74,58,590.17
2026-09-15T12:18:05.419088Z,1,NVIDIA L20Z,68022,81559,63,47,382.44
2026-09-15T12:18:05.419088Z,2,NVIDIA L20Z,71298,81559,30,44,304.72
2026-09-15T12:18:05.419088Z,3,NVIDIA L20Z,70658,81559,63,43,328.43
2026-09-15T12:18:05.419088Z,4,NVIDIA L20Z,72250,81559,91,52,423.63
2026-09-15T12:18:05.419088Z,5,NVIDIA L20Z,71610,81559,92,62,465.75
2026-09-15T12:18:05.419088Z,6,NVIDIA L20Z,35180,81559,0,34,119.81
2026-09-15T12:18:05.419088Z,7,NVIDIA L20Z,35180,81559,0,36,115.08
2026-09-15T12:18:10.625396Z,0,NVIDIA L20Z,4,81559,0,46,127.05
2026-09-15T12:18:10.625396Z,1,NVIDIA L20Z,68022,81559,87,49,483.81
2026-09-15T12:18:10.625396Z,2,NVIDIA L20Z,71298,81559,85,46,351.65
2026-09-15T12:18:10.625396Z,3,NVIDIA L20Z,70658,81559,84,43,354.51
2026-09-15T12:18:10.625396Z,4,NVIDIA L20Z,72250,81559,37,49,373.74
2026-09-15T12:18:10.625396Z,5,NVIDIA L20Z,71610,81559,79,64,513.64
2026-09-15T12:18:10.625396Z,6,NVIDIA L20Z,35180,81559,0,34,119.75
2026-09-15T12:18:10.625396Z,7,NVIDIA L20Z,35180,81559,0,36,115.04
2026-09-15T12:18:15.809784Z,0,NVIDIA L20Z,4,81559,0,43,71.57
2026-09-15T12:18:15.809784Z,1,NVIDIA L20Z,68022,81559,65,46,357.77
2026-09-15T12:18:15.809784Z,2,NVIDIA L20Z,71298,81559,72,47,340.13
2026-09-15T12:18:15.809784Z,3,NVIDIA L20Z,70658,81559,38,42,297.35
2026-09-15T12:18:15.809784Z,4,NVIDIA L20Z,72250,81559,78,51,398.42
2026-09-15T12:18:15.809784Z,5,NVIDIA L20Z,71610,81559,79,63,491.25
2026-09-15T12:18:15.809784Z,6,NVIDIA L20Z,35180,81559,0,34,119.80
2026-09-15T12:18:15.809784Z,7,NVIDIA L20Z,35180,81559,0,36,115.11
2026-09-15T12:18:20.979676Z,0,NVIDIA L20Z,4,81559,0,42,71.35
2026-09-15T12:18:20.979676Z,1,NVIDIA L20Z,68022,81559,36,48,349.25
2026-09-15T12:18:20.979676Z,2,NVIDIA L20Z,71298,81559,87,49,393.71
2026-09-15T12:18:20.979676Z,3,NVIDIA L20Z,70658,81559,87,46,388.90
2026-09-15T12:18:20.979676Z,4,NVIDIA L20Z,72250,81559,22,50,493.76
2026-09-15T12:18:20.979676Z,5,NVIDIA L20Z,71610,81559,9,60,506.67
2026-09-15T12:18:20.979676Z,6,NVIDIA L20Z,35180,81559,0,34,119.25
2026-09-15T12:18:20.979676Z,7,NVIDIA L20Z,35180,81559,0,36,118.83
2026-09-15T12:18:26.145232Z,0,NVIDIA L20Z,4,81559,0,41,71.05
2026-09-15T12:18:26.145232Z,1,NVIDIA L20Z,68024,81559,68,48,341.38
2026-09-15T12:18:26.145232Z,2,NVIDIA L20Z,71298,81559,84,49,343.18
2026-09-15T12:18:26.145232Z,3,NVIDIA L20Z,70658,81559,43,43,301.16
2026-09-15T12:18:26.145232Z,4,NVIDIA L20Z,72250,81559,98,52,438.88
2026-09-15T12:18:26.145232Z,5,NVIDIA L20Z,71610,81559,81,63,444.66
2026-09-15T12:18:26.145232Z,6,NVIDIA L20Z,35180,81559,0,34,119.32
2026-09-15T12:18:26.145232Z,7,NVIDIA L20Z,35180,81559,0,36,119.23
2026-09-15T12:18:31.322049Z,0,NVIDIA L20Z,4,81559,0,41,70.95
2026-09-15T12:18:31.322049Z,1,NVIDIA L20Z,68024,81559,2,49,342.40
2026-09-15T12:18:31.322049Z,2,NVIDIA L20Z,71298,81559,0,48,317.30
2026-09-15T12:18:31.322049Z,3,NVIDIA L20Z,70658,81559,45,45,271.19
2026-09-15T12:18:31.322049Z,4,NVIDIA L20Z,72250,81559,83,51,461.92
2026-09-15T12:18:31.322049Z,5,NVIDIA L20Z,71610,81559,93,64,454.54
2026-09-15T12:18:31.322049Z,6,NVIDIA L20Z,35180,81559,0,34,119.24
2026-09-15T12:18:31.322049Z,7,NVIDIA L20Z,35180,81559,0,36,119.35
2026-09-15T12:18:36.566145Z,0,NVIDIA L20Z,4,81559,0,40,71.38
2026-09-15T12:18:36.566145Z,1,NVIDIA L20Z,68026,81559,88,50,463.61
2026-09-15T12:18:36.566145Z,2,NVIDIA L20Z,71298,81559,37,48,281.54
2026-09-15T12:18:36.566145Z,3,NVIDIA L20Z,70658,81559,70,45,316.20
2026-09-15T12:18:36.566145Z,4,NVIDIA L20Z,72250,81559,42,52,452.09
2026-09-15T12:18:36.566145Z,5,NVIDIA L20Z,71610,81559,97,63,387.03
2026-09-15T12:18:36.566145Z,6,NVIDIA L20Z,35180,81559,0,34,119.46
2026-09-15T12:18:36.566145Z,7,NVIDIA L20Z,35180,81559,0,36,119.45
2026-09-15T12:18:41.750858Z,0,NVIDIA L20Z,4,81559,0,40,71.47
2026-09-15T12:18:41.750858Z,1,NVIDIA L20Z,68026,81559,63,49,373.86
2026-09-15T12:18:41.750858Z,2,NVIDIA L20Z,71300,81559,12,50,308.01
2026-09-15T12:18:41.750858Z,3,NVIDIA L20Z,70660,81559,56,43,267.77
2026-09-15T12:18:41.750858Z,4,NVIDIA L20Z,72250,81559,82,53,420.54
2026-09-15T12:18:41.750858Z,5,NVIDIA L20Z,71610,81559,47,60,319.81
2026-09-15T12:18:41.750858Z,6,NVIDIA L20Z,35180,81559,0,34,119.38
2026-09-15T12:18:41.750858Z,7,NVIDIA L20Z,35180,81559,0,36,119.37
2026-09-15T12:18:46.909274Z,0,NVIDIA L20Z,4,81559,0,40,71.40
2026-09-15T12:18:46.909274Z,1,NVIDIA L20Z,68026,81559,58,48,358.09
2026-09-15T12:18:46.909274Z,2,NVIDIA L20Z,71300,81559,17,50,276.64
2026-09-15T12:18:46.909274Z,3,NVIDIA L20Z,70660,81559,70,46,334.03
2026-09-15T12:18:46.909274Z,4,NVIDIA L20Z,72252,81559,93,51,459.43
2026-09-15T12:18:46.909274Z,5,NVIDIA L20Z,71612,81559,92,60,456.88
2026-09-15T12:18:46.909274Z,6,NVIDIA L20Z,35180,81559,0,34,119.29
2026-09-15T12:18:46.909274Z,7,NVIDIA L20Z,35180,81559,0,37,119.28
2026-09-15T12:18:52.063586Z,0,NVIDIA L20Z,4,81559,0,40,71.28
2026-09-15T12:18:52.063586Z,1,NVIDIA L20Z,68026,81559,94,50,413.76
2026-09-15T12:18:52.063586Z,2,NVIDIA L20Z,71300,81559,46,51,305.24
2026-09-15T12:18:52.063586Z,3,NVIDIA L20Z,70660,81559,90,46,345.81
2026-09-15T12:18:52.063586Z,4,NVIDIA L20Z,72254,81559,91,52,413.76
2026-09-15T12:18:52.063586Z,5,NVIDIA L20Z,71614,81559,87,64,469.78
2026-09-15T12:18:52.063586Z,6,NVIDIA L20Z,35180,81559,0,34,119.47
2026-09-15T12:18:52.063586Z,7,NVIDIA L20Z,35180,81559,0,37,119.38
2026-09-15T12:18:57.229178Z,0,NVIDIA L20Z,2295,81559,18,46,189.09
2026-09-15T12:18:57.229178Z,1,NVIDIA L20Z,68026,81559,70,48,341.21
2026-09-15T12:18:57.229178Z,2,NVIDIA L20Z,71300,81559,85,52,356.13
2026-09-15T12:18:57.229178Z,3,NVIDIA L20Z,70660,81559,84,47,342.12
2026-09-15T12:18:57.229178Z,4,NVIDIA L20Z,72254,81559,68,51,364.40
2026-09-15T12:18:57.229178Z,5,NVIDIA L20Z,71614,81559,61,64,491.21
2026-09-15T12:18:57.229178Z,6,NVIDIA L20Z,35180,81559,0,34,119.37
2026-09-15T12:18:57.229178Z,7,NVIDIA L20Z,35180,81559,0,37,119.31
2026-09-15T12:19:02.473172Z,0,NVIDIA L20Z,2961,81559,0,44,262.19
2026-09-15T12:19:02.473172Z,1,NVIDIA L20Z,68026,81559,67,49,376.03
2026-09-15T12:19:02.473172Z,2,NVIDIA L20Z,71302,81559,69,52,335.22
2026-09-15T12:19:02.473172Z,3,NVIDIA L20Z,70662,81559,32,46,307.78
2026-09-15T12:19:02.473172Z,4,NVIDIA L20Z,72254,81559,40,52,419.04
2026-09-15T12:19:02.473172Z,5,NVIDIA L20Z,71614,81559,70,62,450.37
2026-09-15T12:19:02.473172Z,6,NVIDIA L20Z,35180,81559,0,34,119.45
2026-09-15T12:19:02.473172Z,7,NVIDIA L20Z,35180,81559,0,36,115.05
2026-09-15T12:19:07.670524Z,0,NVIDIA L20Z,4,81559,0,41,71.78
2026-09-15T12:19:07.670524Z,1,NVIDIA L20Z,68026,81559,39,49,369.20
2026-09-15T12:19:07.670524Z,2,NVIDIA L20Z,71302,81559,5,49,350.92
2026-09-15T12:19:07.670524Z,3,NVIDIA L20Z,70662,81559,26,45,324.06
2026-09-15T12:19:07.670524Z,4,NVIDIA L20Z,72254,81559,46,51,398.21
2026-09-15T12:19:07.670524Z,5,NVIDIA L20Z,71614,81559,46,64,476.00
2026-09-15T12:19:07.670524Z,6,NVIDIA L20Z,35180,81559,0,34,119.36
2026-09-15T12:19:07.670524Z,7,NVIDIA L20Z,35180,81559,0,36,115.18
2026-09-15T12:19:12.849376Z,0,NVIDIA L20Z,4,81559,0,40,71.35
2026-09-15T12:19:12.849376Z,1,NVIDIA L20Z,68026,81559,88,46,432.06
2026-09-15T12:19:12.849376Z,2,NVIDIA L20Z,71302,81559,57,51,309.54
2026-09-15T12:19:12.849376Z,3,NVIDIA L20Z,70662,81559,44,46,295.27
2026-09-15T12:19:12.849376Z,4,NVIDIA L20Z,72254,81559,93,52,425.64
2026-09-15T12:19:12.849376Z,5,NVIDIA L20Z,71614,81559,92,63,492.97
2026-09-15T12:19:12.849376Z,6,NVIDIA L20Z,35180,81559,0,34,119.80
2026-09-15T12:19:12.849376Z,7,NVIDIA L20Z,35180,81559,0,36,115.39
2026-09-15T12:19:18.052270Z,0,NVIDIA L20Z,4,81559,0,40,71.46
2026-09-15T12:19:18.052270Z,1,NVIDIA L20Z,68026,81559,62,48,355.86
2026-09-15T12:19:18.052270Z,2,NVIDIA L20Z,71302,81559,21,50,300.15
2026-09-15T12:19:18.052270Z,3,NVIDIA L20Z,70662,81559,70,47,346.07
2026-09-15T12:19:18.052270Z,4,NVIDIA L20Z,72254,81559,56,51,371.04
2026-09-15T12:19:18.052270Z,5,NVIDIA L20Z,71614,81559,62,64,480.38
2026-09-15T12:19:18.052270Z,6,NVIDIA L20Z,35180,81559,0,34,119.79
2026-09-15T12:19:18.052270Z,7,NVIDIA L20Z,35180,81559,0,36,115.01
2026-09-15T12:19:23.237681Z,0,NVIDIA L20Z,4,81559,0,40,116.45
2026-09-15T12:19:23.237681Z,1,NVIDIA L20Z,68555,81559,61,46,396.42
2026-09-15T12:19:23.237681Z,2,NVIDIA L20Z,71302,81559,55,51,335.79
2026-09-15T12:19:23.237681Z,3,NVIDIA L20Z,70662,81559,42,47,313.99
2026-09-15T12:19:23.237681Z,4,NVIDIA L20Z,72254,81559,30,52,385.64
2026-09-15T12:19:23.237681Z,5,NVIDIA L20Z,71614,81559,92,62,421.89
2026-09-15T12:19:23.237681Z,6,NVIDIA L20Z,35180,81559,0,34,119.78
2026-09-15T12:19:23.237681Z,7,NVIDIA L20Z,35180,81559,0,36,114.95
2026-09-15T12:19:28.571035Z,0,NVIDIA L20Z,4,81559,0,39,71.33
2026-09-15T12:19:28.571035Z,1,NVIDIA L20Z,68028,81559,56,47,363.33
2026-09-15T12:19:28.571035Z,2,NVIDIA L20Z,71302,81559,55,52,342.07
2026-09-15T12:19:28.571035Z,3,NVIDIA L20Z,70662,81559,67,47,303.19
2026-09-15T12:19:28.571035Z,4,NVIDIA L20Z,72781,81559,100,56,498.05
2026-09-15T12:19:28.571035Z,5,NVIDIA L20Z,71614,81559,94,68,525.49
2026-09-15T12:19:28.571035Z,6,NVIDIA L20Z,35180,81559,0,34,119.79
2026-09-15T12:19:28.571035Z,7,NVIDIA L20Z,35180,81559,0,36,114.95
2026-09-15T12:19:33.760726Z,0,NVIDIA L20Z,4,81559,0,39,71.20
2026-09-15T12:19:33.760726Z,1,NVIDIA L20Z,68028,81559,45,47,356.29
2026-09-15T12:19:33.760726Z,2,NVIDIA L20Z,71302,81559,53,52,312.40
2026-09-15T12:19:33.760726Z,3,NVIDIA L20Z,70662,81559,67,46,323.36
2026-09-15T12:19:33.760726Z,4,NVIDIA L20Z,72254,81559,46,50,393.79
2026-09-15T12:19:33.760726Z,5,NVIDIA L20Z,71614,81559,74,64,497.71
2026-09-15T12:19:33.760726Z,6,NVIDIA L20Z,35180,81559,0,34,123.95
2026-09-15T12:19:33.760726Z,7,NVIDIA L20Z,35180,81559,0,36,115.00
2026-09-15T12:19:39.114377Z,0,NVIDIA L20Z,4,81559,0,39,71.15
2026-09-15T12:19:39.114377Z,1,NVIDIA L20Z,68028,81559,24,53,394.52
2026-09-15T12:19:39.114377Z,2,NVIDIA L20Z,71302,81559,46,52,313.24
2026-09-15T12:19:39.114377Z,3,NVIDIA L20Z,70702,81559,29,46,310.30
2026-09-15T12:19:39.114377Z,4,NVIDIA L20Z,72254,81559,42,50,371.49
2026-09-15T12:19:39.114377Z,5,NVIDIA L20Z,71614,81559,78,67,480.04
2026-09-15T12:19:39.114377Z,6,NVIDIA L20Z,35180,81559,0,34,119.71
2026-09-15T12:19:39.114377Z,7,NVIDIA L20Z,35180,81559,0,36,115.06
2026-09-15T12:19:44.410286Z,0,NVIDIA L20Z,4,81559,0,39,71.13
2026-09-15T12:19:44.410286Z,1,NVIDIA L20Z,68028,81559,63,47,369.61
2026-09-15T12:19:44.410286Z,2,NVIDIA L20Z,71302,81559,73,53,308.08
2026-09-15T12:19:44.410286Z,3,NVIDIA L20Z,70662,81559,48,47,284.80
2026-09-15T12:19:44.410286Z,4,NVIDIA L20Z,72254,81559,57,49,356.11
2026-09-15T12:19:44.410286Z,5,NVIDIA L20Z,71614,81559,85,66,527.18
2026-09-15T12:19:44.410286Z,6,NVIDIA L20Z,35180,81559,0,34,123.92
2026-09-15T12:19:44.410286Z,7,NVIDIA L20Z,35180,81559,0,36,116.16
2026-09-15T12:19:49.669107Z,0,NVIDIA L20Z,4,81559,0,39,71.12
2026-09-15T12:19:49.669107Z,1,NVIDIA L20Z,68028,81559,46,51,285.75
2026-09-15T12:19:49.669107Z,2,NVIDIA L20Z,71302,81559,85,53,362.09
2026-09-15T12:19:49.669107Z,3,NVIDIA L20Z,70662,81559,47,45,307.27
2026-09-15T12:19:49.669107Z,4,NVIDIA L20Z,72254,81559,31,47,360.66
2026-09-15T12:19:49.669107Z,5,NVIDIA L20Z,71614,81559,16,60,397.68
2026-09-15T12:19:49.669107Z,6,NVIDIA L20Z,35180,81559,0,34,123.99
2026-09-15T12:19:49.669107Z,7,NVIDIA L20Z,35180,81559,0,36,119.42
2026-09-15T12:19:54.825933Z,0,NVIDIA L20Z,4,81559,0,39,71.07
2026-09-15T12:19:54.825933Z,1,NVIDIA L20Z,68028,81559,47,47,353.33
2026-09-15T12:19:54.825933Z,2,NVIDIA L20Z,71302,81559,42,51,280.16
2026-09-15T12:19:54.825933Z,3,NVIDIA L20Z,70662,81559,75,47,332.49
2026-09-15T12:19:54.825933Z,4,NVIDIA L20Z,72254,81559,93,50,465.41
2026-09-15T12:19:54.825933Z,5,NVIDIA L20Z,71614,81559,93,61,472.28
2026-09-15T12:19:54.825933Z,6,NVIDIA L20Z,35180,81559,0,34,124.06
2026-09-15T12:19:54.825933Z,7,NVIDIA L20Z,35180,81559,0,36,119.25
2026-09-15T12:19:59.995130Z,0,NVIDIA L20Z,4,81559,0,38,70.96
2026-09-15T12:19:59.995130Z,1,NVIDIA L20Z,68028,81559,48,47,390.05
2026-09-15T12:19:59.995130Z,2,NVIDIA L20Z,71304,81559,49,52,277.69
2026-09-15T12:19:59.995130Z,3,NVIDIA L20Z,70664,81559,42,45,297.65
2026-09-15T12:19:59.995130Z,4,NVIDIA L20Z,72254,81559,37,49,328.38
2026-09-15T12:19:59.995130Z,5,NVIDIA L20Z,71614,81559,87,66,524.84
2026-09-15T12:19:59.995130Z,6,NVIDIA L20Z,35180,81559,0,34,123.93
2026-09-15T12:19:59.995130Z,7,NVIDIA L20Z,35180,81559,0,36,119.36
2026-09-15T12:20:05.157261Z,0,NVIDIA L20Z,4,81559,0,38,70.94
2026-09-15T12:20:05.157261Z,1,NVIDIA L20Z,68028,81559,71,46,369.78
2026-09-15T12:20:05.157261Z,2,NVIDIA L20Z,71304,81559,44,52,297.99
2026-09-15T12:20:05.157261Z,3,NVIDIA L20Z,70664,81559,60,47,318.69
2026-09-15T12:20:05.157261Z,4,NVIDIA L20Z,72254,81559,37,50,373.32
2026-09-15T12:20:05.157261Z,5,NVIDIA L20Z,71614,81559,87,66,514.77
2026-09-15T12:20:05.157261Z,6,NVIDIA L20Z,35180,81559,0,34,124.03
2026-09-15T12:20:05.157261Z,7,NVIDIA L20Z,35180,81559,0,36,119.31
2026-09-15T12:20:10.336286Z,0,NVIDIA L20Z,4,81559,0,38,70.97
2026-09-15T12:20:10.336286Z,1,NVIDIA L20Z,68028,81559,59,47,385.29
2026-09-15T12:20:10.336286Z,2,NVIDIA L20Z,71306,81559,55,52,357.22
2026-09-15T12:20:10.336286Z,3,NVIDIA L20Z,70666,81559,49,46,277.36
2026-09-15T12:20:10.336286Z,4,NVIDIA L20Z,72254,81559,100,59,497.60
2026-09-15T12:20:10.336286Z,5,NVIDIA L20Z,71614,81559,100,71,522.23
2026-09-15T12:20:10.336286Z,6,NVIDIA L20Z,35180,81559,0,34,123.93
2026-09-15T12:20:10.336286Z,7,NVIDIA L20Z,35180,81559,0,36,119.30
